0.5*wheelbase (m)	Axle to Wall Distance (m)	Frame to Wall Distance (m)	Steering Angle (°)	Steering Angle (rad)	Speed (m/s)	Steering Radius (m)	Axle to Center Distance (m)	Wall to Center Distance (m)	Alpha (°)	Beta (°)	Arc Length (m)	Time (s)
5.0	1.4	1.5	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.322534602547792	51.99664239826906	13.00335760173094	2.685063856796682	0.4547612796359234
5.0	1.4	1.5	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.337387097273114	57.557152343677096	12.442847656322904	3.1747934173588765	0.52194201243616
5.0	1.4	1.6	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.322534602547792	51.99664239826906	13.00335760173094	2.685063856796682	0.4547612796359234
5.0	1.4	1.6	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.337387097273114	57.557152343677096	12.442847656322904	3.1747934173588765	0.52194201243616
5.0	1.4	1.7	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.322534602547792	51.99664239826906	13.00335760173094	2.685063856796682	0.4547612796359234
5.0	1.4	1.7	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.337387097273114	57.557152343677096	12.442847656322904	3.1747934173588765	0.52194201243616
5.0	1.4	1.8	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.322534602547792	51.99664239826906	13.00335760173094	2.685063856796682	0.4547612796359234
5.0	1.4	1.8	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.337387097273114	57.557152343677096	12.442847656322904	3.1747934173588765	0.52194201243616
5.0	1.4	1.9	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.322534602547792	51.99664239826906	13.00335760173094	2.685063856796682	0.4547612796359234
5.0	1.4	1.9	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.337387097273114	57.557152343677096	12.442847656322904	3.1747934173588765	0.52194201243616
5.0	1.4	2.0	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.322534602547792	51.99664239826906	13.00335760173094	2.685063856796682	0.4547612796359234
5.0	1.4	2.0	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.337387097273114	57.557152343677096	12.442847656322904	3.1747934173588765	0.52194201243616
5.0	1.4	2.1	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.322534602547792	51.99664239826906	13.00335760173094	2.685063856796682	0.4547612796359234
5.0	1.4	2.1	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.337387097273114	57.557152343677096	12.442847656322904	3.1747934173588765	0.52194201243616
5.0	1.4	2.2	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.322534602547792	51.99664239826906	13.00335760173094	2.685063856796682	0.4547612796359234
5.0	1.4	2.2	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.337387097273114	57.557152343677096	12.442847656322904	3.1747934173588765	0.52194201243616
5.0	1.4	2.3	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.322534602547792	51.99664239826906	13.00335760173094	2.685063856796682	0.4547612796359234
5.0	1.4	2.3	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.337387097273114	57.557152343677096	12.442847656322904	3.1747934173588765	0.52194201243616
5.0	1.4	2.4	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.322534602547792	51.99664239826906	13.00335760173094	2.685063856796682	0.4547612796359234
5.0	1.4	2.4	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.337387097273114	57.557152343677096	12.442847656322904	3.1747934173588765	0.52194201243616
5.0	1.5	0.0	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	0.0	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	0.1	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	0.1	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	0.2	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	0.2	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	0.3	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	0.3	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	0.4	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	0.4	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	0.5	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	0.5	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	0.6	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	0.6	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	0.7	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	0.7	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	0.8	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	0.8	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	0.9	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	0.9	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	1.0	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	1.0	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	1.1	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	1.1	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	1.2	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	1.2	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	1.3	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	1.3	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	1.4	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	1.4	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	1.5	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	1.5	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	1.6	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	1.6	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	1.7	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	1.7	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	1.8	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	1.8	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	1.9	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	1.9	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	2.0	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	2.0	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	2.1	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	2.1	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	2.2	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	2.2	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	2.3	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	2.3	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.5	2.4	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.222534602547793	51.21685920563263	13.78314079436737	2.8460813209635436	0.47894672710274827
5.0	1.5	2.4	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.237387097273114	56.833736191592486	13.166263808407514	3.3593730972750113	0.5483754569585021
5.0	1.6	0.0	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	0.0	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	0.1	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	0.1	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	0.2	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	0.2	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	0.3	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	0.3	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	0.4	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	0.4	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	0.5	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	0.5	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	0.6	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	0.6	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	0.7	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	0.7	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	0.8	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	0.8	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	0.9	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	0.9	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	1.0	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	1.0	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	1.1	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	1.1	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	1.2	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	1.2	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	1.3	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	1.3	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	1.4	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	1.4	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	1.5	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	1.5	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	1.6	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	1.6	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	1.7	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	1.7	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	1.8	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	1.8	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	1.9	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	1.9	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	2.0	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	2.0	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	2.1	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	2.1	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	2.2	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	2.2	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	2.3	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	2.3	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.6	2.4	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.122534602547793	50.45006628003282	14.549933719967179	3.0044164243449476	0.5025516624910126
5.0	1.6	2.4	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.137387097273114	56.124034427504235	13.875965572495765	3.540453550170407	0.5740972147083897
5.0	1.7	0.0	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	0.0	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	0.1	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	0.1	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	0.2	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	0.2	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	0.3	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	0.3	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	0.4	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	0.4	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	0.5	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	0.5	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	0.6	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	0.6	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	0.7	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	0.7	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	0.8	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	0.8	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	0.9	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	0.9	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	1.0	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	1.0	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	1.1	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	1.1	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	1.2	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	1.2	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	1.3	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	1.3	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	1.4	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	1.4	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	1.5	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	1.5	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	1.6	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	1.6	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	1.7	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	1.7	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	1.8	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	1.8	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
5.0	1.7	1.9	25.0	0.4363323129985824	5.0	11.831007915762493	10.722534602547793	9.022534602547793	49.695504380277406	15.304495619722594	3.1602259426865347	0.5256244882738281
5.0	1.7	1.9	20.0	0.3490658503988659	5.0	14.619022000815438	13.737387097273114	12.037387097273115	55.42719233394151	14.572807666058488	3.718252857265299	0.5991685400684148
